source_frame,target_frame,source_index,target_index,tick,gap,row_max_certainty,row_min_certainty,target_pred_label,target_pred_name,target_pred_confidence,target_self_nll_loss,target_certainty_score,target_uncertainty_score,attention_peak,attention_entropy,subject_area_fraction,subject_attention_mass,subject_lift
frame_000,frame_001,0,1,5,1,False,False,456,bow,0.3960163754630391,0.9262997164032427,0.6408478617668152,0.3591521382331848,0.03556185257175725,5.041436208703374,0.0603448275862069,0.4490941656962488,7.442131888680694
frame_000,frame_002,0,2,5,2,False,False,416,"balance beam, beam",0.1270580964859437,2.0631108444778827,0.5057896375656128,0.4942103624343872,0.027394352209270206,5.037440399317582,0.0668103448275862,0.47398217670253534,7.094442902902465
frame_000,frame_003,0,3,5,3,False,False,416,"balance beam, beam",0.24670547097511758,1.399560079060711,0.5800842046737671,0.4199157953262329,0.023658077885110835,5.138043372611533,0.0668103448275862,0.4293235210408183,6.426003669772248
frame_000,frame_004,0,4,5,4,False,False,416,"balance beam, beam",0.3519510162889743,1.0442632713374098,0.6631804704666138,0.33681952953338623,0.029736809577767784,5.0953058173758095,0.0603448275862069,0.4136534872647943,6.8548292175308765
frame_000,frame_005,0,5,5,5,False,False,416,"balance beam, beam",0.19867655224640204,1.6160771421933258,0.5442174077033997,0.45578259229660034,0.02806017377864731,5.043961645174701,0.07327586206896551,0.46351456817997555,6.325610577514961
frame_000,frame_006,0,6,5,6,False,True,345,ox,0.15027276769700426,1.8953031849534416,0.48555344343185425,0.5144465565681458,0.030011632165137896,4.982992232163405,0.07758620689655173,0.5252528715318087,6.769925899743312
frame_000,frame_007,0,7,5,7,False,False,416,"balance beam, beam",0.19257299226743255,1.647280016515059,0.5679571628570557,0.43204283714294434,0.032814115406683,5.00321228736115,0.0668103448275862,0.4589017329868822,6.868722713093979
frame_000,frame_008,0,8,5,8,False,False,981,"ballplayer, baseball player",0.2223945522023052,1.5033022123989612,0.5336836576461792,0.4663163423538208,0.028434744347955124,4.993875056243326,0.05603448275862069,0.41757121922914714,7.452040220089395
frame_000,frame_009,0,9,5,9,True,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.9513222780180682,0.04990239054496648,0.9520183205604553,0.04798167943954468,0.013044916836219764,5.659081248468737,0.16733870967741934,0.4059997527066116,2.426215389668426
frame_000,frame_010,0,10,5,10,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.9424442748052307,0.05927848628300225,0.9427655339241028,0.05723446607589722,0.011977083311530076,5.678977627032821,0.16532258064516128,0.4044177953839441,2.446234469639467
frame_000,frame_011,0,11,5,11,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.8796966224413675,0.12817817817458987,0.898993730545044,0.10100626945495605,0.014743005034722543,5.661507098623611,0.16129032258064516,0.4033830244337374,2.500974751489172
frame_000,frame_012,0,12,5,12,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.8433070265995993,0.17042418017063188,0.8798789381980896,0.1201210618019104,0.011895249498564357,5.6925576475632305,0.1592741935483871,0.3926462192184815,2.4652218320552763
frame_000,frame_013,0,13,5,13,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.8235485851029746,0.19413273280122212,0.8535465002059937,0.14645349979400635,0.011362250914293867,5.711673564287111,0.1774193548387097,0.4073563835298294,2.296008707168129
frame_000,frame_014,0,14,5,14,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.7389623007348575,0.3025083732257734,0.7906394004821777,0.20936059951782227,0.012409577061670913,5.715511220790866,0.1975806451612903,0.422073141358795,2.1362069195302276
frame_000,frame_015,0,15,5,15,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.7894104010144252,0.23646893999217333,0.8257780075073242,0.17422199249267578,0.013436657579167762,5.710589008862398,0.2056451612903226,0.4385675094437226,2.132642006706729
frame_000,frame_016,0,16,5,16,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.6606383161862884,0.41454876560897524,0.7372978329658508,0.26270216703414917,0.013909299223231898,5.759060847680795,0.18951612903225806,0.38446944508852915,2.028689837913941
frame_000,frame_017,0,17,5,17,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.12841293716674265,2.0525041360515646,0.4941794276237488,0.5058205723762512,0.015783846386709925,5.754002398402657,0.15120967741935484,0.32448335719300153,2.1459166022363836
frame_000,frame_001,0,1,10,1,False,False,690,oxcart,0.5705818530927173,0.5610986439108583,0.7628535032272339,0.2371464967727661,0.08195348728606887,4.628285138331624,0.0603448275862069,0.35079145863139355,5.813115600177379
frame_000,frame_002,0,2,10,2,False,False,703,park bench,0.34485230782604126,1.064639046866707,0.703119695186615,0.296880304813385,0.04996119086381222,4.686682119866855,0.0668103448275862,0.40262922212320723,6.02645029242478
frame_000,frame_003,0,3,10,3,False,False,703,park bench,0.7159531503737359,0.3341405466012033,0.8343991041183472,0.16560089588165283,0.040697279678323095,4.782798315163104,0.0668103448275862,0.4234724326367877,6.338426088499016
frame_000,frame_004,0,4,10,4,True,False,416,"balance beam, beam",0.7864446442698048,0.24023294132591544,0.8726201057434082,0.1273798942565918,0.051719847788480114,4.6880103466878875,0.0603448275862069,0.38189644981891974,6.328569739856384
frame_000,frame_005,0,5,10,5,False,False,703,park bench,0.33452067883707987,1.095056581183893,0.6874179840087891,0.31258201599121094,0.06744176039919579,4.687289101187451,0.07327586206896551,0.39275957140468565,5.360012974463946
frame_000,frame_006,0,6,10,6,False,False,690,oxcart,0.5149142476405989,0.6637549016183664,0.7682139873504639,0.23178601264953613,0.041720855807316784,4.638667777686698,0.07758620689655173,0.4595032447899839,5.922486266182014
frame_000,frame_007,0,7,10,7,False,False,690,oxcart,0.7378373705961049,0.30403184371153724,0.8676667213439941,0.13233327865600586,0.03709956222310129,4.70321586349718,0.0668103448275862,0.42598238252926707,6.375994370760643
frame_000,frame_008,0,8,10,8,False,False,690,oxcart,0.1858635430700305,1.6827425139224588,0.5831934213638306,0.41680657863616943,0.05363441425101202,4.579897072695696,0.05603448275862069,0.384210793349499,6.856684927467982
frame_000,frame_009,0,9,10,9,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.4677272608681809,0.7598699288670732,0.7597182989120483,0.24028170108795166,0.0670837602500648,4.8720764800158705,0.16733870967741934,0.571031118056138,3.4124269223595722
frame_000,frame_010,0,10,10,10,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.4103955179775421,0.8906339062925666,0.7119751572608948,0.2880248427391052,0.06502149987267042,4.926099041959372,0.16532258064516128,0.5057990072876742,3.0594671660327615
frame_000,frame_011,0,11,10,11,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.4650556133112255,0.7655982820273488,0.7817730903625488,0.21822690963745117,0.0488779732303993,4.860957386652066,0.16129032258064516,0.5427773314771497,3.365219455158328
frame_000,frame_012,0,12,10,12,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.42141518860876254,0.8641367350514266,0.7413735389709473,0.25862646102905273,0.05615777795528601,4.870707056647072,0.1592741935483871,0.5299881493732033,3.3275205327735295
frame_000,frame_013,0,13,10,13,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.35587518308563515,1.0331752189179346,0.6717969179153442,0.32820308208465576,0.04947624298213144,4.933715309496372,0.1774193548387097,0.5036653896184289,2.8388412869402355
frame_000,frame_014,0,14,10,14,False,False,671,"mountain bike, all-terrain bike, off-roader",0.2583196815496058,1.3535573853077076,0.6266677379608154,0.37333226203918457,0.049933213580729975,5.02064375613744,0.1975806451612903,0.4959385691347927,2.510056431539359
frame_000,frame_015,0,15,10,15,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.3615946077990574,1.0172315626354305,0.6987488269805908,0.3012511730194092,0.07388974063091923,5.028438926181378,0.2056451612903226,0.5839760532883667,2.8397266905002927
frame_000,frame_016,0,16,10,16,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.33582773207839417,1.091156952643256,0.6314173340797424,0.36858266592025757,0.03881353330452406,5.183183589754119,0.18951612903225806,0.451747252928853,2.3836876324756497
frame_000,frame_017,0,17,10,17,False,True,424,barbershop,0.1796729857611138,1.716616826147606,0.5710132122039795,0.4289867877960205,0.06026524389916878,5.116053890188276,0.15120967741935484,0.48977484807003374,3.239044328569823
frame_000,frame_001,0,1,20,1,True,False,427,"barrel, cask",0.868025322433685,0.1415343914366226,0.8901189565658569,0.10988104343414307,0.030304421036975424,5.187595821612149,0.0603448275862069,0.2118056232418043,3.5099217565784713
frame_000,frame_002,0,2,20,2,False,False,427,"barrel, cask",0.48652006384808616,0.7204771369976624,0.6372848749160767,0.36271512508392334,0.030082233275742918,5.243797552392373,0.0668103448275862,0.2362343123214089,3.5358942231333463
frame_000,frame_003,0,3,20,3,False,False,703,park bench,0.16685469120221197,1.7906319578946515,0.531470537185669,0.46852946281433105,0.02014391123392924,5.256289394253596,0.0668103448275862,0.2564379510079048,3.8382970731505752
frame_000,frame_004,0,4,20,4,False,False,830,stretcher,0.3224443622862184,1.1318246776723377,0.5783536434173584,0.4216463565826416,0.02851630389411632,5.171219049708091,0.0603448275862069,0.25373454335800066,4.204743861361154
frame_000,frame_005,0,5,20,5,False,False,830,stretcher,0.24072281006409288,1.424109173148835,0.5384107828140259,0.4615892171859741,0.03063453741523184,5.199577724560687,0.07327586206896551,0.2534556284550069,3.4589238706800947
frame_000,frame_006,0,6,20,6,False,False,690,oxcart,0.32388002173021757,1.1273821350708035,0.6254361271858215,0.37456387281417847,0.030880022983162194,5.124797618301002,0.07758620689655173,0.28342394212528255,3.6530196985036416
frame_000,frame_007,0,7,20,7,False,False,690,oxcart,0.6036107049566009,0.5048258170624744,0.7296586036682129,0.2703413963317871,0.02787932402054102,5.0870466530438705,0.0668103448275862,0.2754035127391899,4.122168706805939
frame_000,frame_008,0,8,20,8,False,False,267,standard poodle,0.20806988794185663,1.5698812559956195,0.5372709035873413,0.4627290964126587,0.03121082840393737,5.045125792404415,0.05603448275862069,0.24028324706618873,4.288131793796599
frame_000,frame_009,0,9,20,9,False,False,671,"mountain bike, all-terrain bike, off-roader",0.5169294840091896,0.659848808342657,0.7881772518157959,0.2118227481842041,0.05293399399306208,5.3296750267374,0.16733870967741934,0.46300030886362,2.766845219233199
frame_000,frame_010,0,10,20,10,False,False,671,"mountain bike, all-terrain bike, off-roader",0.5334577143699544,0.6283754721689707,0.7815133929252625,0.21848660707473755,0.0527188138384348,5.361050263285574,0.16532258064516128,0.3969785464666722,2.401236085944749
frame_000,frame_011,0,11,20,11,False,False,671,"mountain bike, all-terrain bike, off-roader",0.3593353280251907,1.0234992651061994,0.7744160890579224,0.22558391094207764,0.04687482883352273,5.371933802284955,0.16129032258064516,0.4254768770304983,2.6379566375890895
frame_000,frame_012,0,12,20,12,False,False,671,"mountain bike, all-terrain bike, off-roader",0.808980639355146,0.21198029378584948,0.8865999579429626,0.11340004205703735,0.07957668590930077,5.251932531228681,0.1592741935483871,0.4141419224214203,2.600182196468664
frame_000,frame_013,0,13,20,13,False,False,671,"mountain bike, all-terrain bike, off-roader",0.6804922944416909,0.38493878033210915,0.820449948310852,0.17955005168914795,0.04271054972837763,5.4869348774459485,0.1774193548387097,0.4000560872244214,2.2548615825376475
frame_000,frame_014,0,14,20,14,False,False,671,"mountain bike, all-terrain bike, off-roader",0.8361818751542612,0.1789091355466037,0.8835219740867615,0.11647802591323853,0.024035154166496483,5.5536558635724145,0.1975806451612903,0.42031479539754063,2.1273075358895936
frame_000,frame_015,0,15,20,15,False,False,671,"mountain bike, all-terrain bike, off-roader",0.7605211335290226,0.2737513786760988,0.8486178517341614,0.15138214826583862,0.03053530903097979,5.472825566087867,0.2056451612903226,0.4480686199173758,2.1788434850884153
frame_000,frame_016,0,16,20,16,False,False,671,"mountain bike, all-terrain bike, off-roader",0.5113392531473875,0.6707220085787422,0.743193507194519,0.25680649280548096,0.03876210325798231,5.512789258837699,0.18951612903225806,0.400814410100665,2.1149356107439345
frame_000,frame_017,0,17,20,17,False,True,461,"breastplate, aegis, egis",0.11617835471353728,2.1526287280472283,0.49821799993515015,0.5017820000648499,0.03716913908759871,5.421755167544784,0.15120967741935484,0.3918683145238217,2.591555786717541
frame_000,frame_001,0,1,30,1,True,False,427,"barrel, cask",0.9501699689515151,0.05111439570506876,0.9550513029098511,0.044948697090148926,0.030133828570860326,5.146673473265208,0.0603448275862069,0.06394424073083257,1.0596474178252255
frame_000,frame_002,0,2,30,2,False,False,427,"barrel, cask",0.4682223465247182,0.7588119964766911,0.6730970144271851,0.32690298557281494,0.03436929659909657,5.182992050642923,0.0668103448275862,0.06254614288837052,0.9361745258130297
frame_000,frame_003,0,3,30,3,False,False,703,park bench,0.6101297486027049,0.49408364180539177,0.7296810746192932,0.2703189253807068,0.044323892137071816,5.186142145901666,0.0668103448275862,0.09219908419146822,1.3800120988658469
frame_000,frame_004,0,4,30,4,False,False,703,park bench,0.5872315695098212,0.532336040337793,0.7499090433120728,0.25009095668792725,0.03668804810844263,5.150105199040517,0.0603448275862069,0.06669283356329943,1.1051955276203904
frame_000,frame_005,0,5,30,5,False,False,176,"Saluki, gazelle hound",0.24131249009161823,1.4216625460180579,0.6165996789932251,0.3834003210067749,0.033933572723441975,5.0407099402456055,0.07327586206896551,0.0759468939330562,1.0364517289687671
frame_000,frame_006,0,6,30,6,False,False,176,"Saluki, gazelle hound",0.5489991189545718,0.5996584422925249,0.7528809309005737,0.24711906909942627,0.04316712893010592,5.088955633374783,0.07758620689655173,0.12948962802796832,1.668977427916036
frame_000,frame_007,0,7,30,7,False,False,690,oxcart,0.44067465708484543,0.8194484148352803,0.7434937953948975,0.25650620460510254,0.04567015913868176,5.110154064136801,0.0668103448275862,0.10080623784744153,1.508841753587512
frame_000,frame_008,0,8,30,8,False,False,222,kuvasz,0.1429402076461117,1.945328864511132,0.5516124963760376,0.4483875036239624,0.038563951837977305,5.098067193381259,0.05603448275862069,0.09333257019186347,1.6656274065009482
frame_000,frame_009,0,9,30,9,False,False,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.6345850691844325,0.45478392802594403,0.8311722278594971,0.16882777214050293,0.014694919714273304,5.725088315510838,0.16733870967741934,0.14822288747899487,0.8857656890311019
