source_frame,target_frame,source_index,target_index,tick,gap,row_max_certainty,row_min_certainty,target_pred_label,target_pred_name,target_pred_confidence,target_self_nll_loss,target_certainty_score,target_uncertainty_score,attention_peak,attention_entropy,subject_area_fraction,subject_attention_mass,subject_lift
frame_000,frame_001,0,1,5,1,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.3981261834168648,0.9209862801844855,0.5763109922409058,0.42368900775909424,0.04020792196708964,5.141948166901108,0.4274193548387097,0.7937581238386914,1.8570944784150514
frame_000,frame_002,0,2,5,2,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.5089851752912922,0.6753363880202157,0.6865928173065186,0.31340718269348145,0.03076846572634244,5.244997788636922,0.3971774193548387,0.747298077506528,1.8815220631636442
frame_000,frame_003,0,3,5,3,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.36027715191967685,1.0208816772835942,0.605777382850647,0.394222617149353,0.029571631885126664,5.2485412921770696,0.3951612903225806,0.7210578907762262,1.8247179276786132
frame_000,frame_004,0,4,5,4,False,False,452,"bonnet, poke bonnet",0.3559326243530504,1.0330138234768067,0.5550709366798401,0.4449290633201599,0.033143397656007115,5.132172088913464,0.38306451612903225,0.7478917895710211,1.952391198038034
frame_000,frame_005,0,5,5,5,False,False,452,"bonnet, poke bonnet",0.457558119587166,0.781851364986125,0.6609084606170654,0.33909153938293457,0.035156249050743354,5.081771527174675,0.3870967741935484,0.732136047365516,1.8913514556942497
frame_000,frame_006,0,6,5,6,False,False,452,"bonnet, poke bonnet",0.26287255564643797,1.3360859435419705,0.5299786329269409,0.4700213670730591,0.05051917276476749,5.1500639046065935,0.38911290322580644,0.7148677814733614,1.8371731586051154
frame_000,frame_007,0,7,5,7,False,False,452,"bonnet, poke bonnet",0.18481653797514722,1.6883916325711459,0.5243481397628784,0.4756518602371216,0.05829985834088422,5.095100029329673,0.3790322580645161,0.7036137201161592,1.8563425807319944
frame_000,frame_008,0,8,5,8,False,False,359,"black-footed ferret, ferret, Mustela nigripes",0.5030366848758542,0.6870921793830627,0.6497958898544312,0.35020411014556885,0.06181518000609508,5.0545934542618305,0.3850806451612903,0.7240069534152563,1.880143711486739
frame_000,frame_009,0,9,5,9,True,False,169,"borzoi, Russian wolfhound",0.6261997305106618,0.4680859004465807,0.7454997301101685,0.25450026988983154,0.02161084882639721,5.38231758284134,0.10560344827586207,0.4191589782458265,3.969178896042112
frame_000,frame_010,0,10,5,10,False,False,177,"Scottish deerhound, deerhound",0.17002586831000663,1.7718046869785766,0.5597115755081177,0.4402884244918823,0.020814803072899155,5.370706051605598,0.10775862068965517,0.4606736951236164,4.27505189074716
frame_000,frame_011,0,11,5,11,False,False,257,Great Pyrenees,0.2302841143890278,1.4684414524371974,0.6446066498756409,0.35539335012435913,0.023256465915589233,5.331376052740841,0.10129310344827586,0.4318332632081501,4.263204981459184
frame_000,frame_012,0,12,5,12,False,False,169,"borzoi, Russian wolfhound",0.25897845080379905,1.351010422273772,0.5849039554595947,0.4150960445404053,0.027802176842932725,5.337202290400135,0.09482758620689655,0.43563978831970923,4.594019585916934
frame_000,frame_013,0,13,5,13,False,False,169,"borzoi, Russian wolfhound",0.1366320173206438,1.9904639718966806,0.536712646484375,0.463287353515625,0.03246680232840804,5.301610438385012,0.08405172413793104,0.4280919966632307,5.0931970885061295
